test00585,7400073.470,407355.570,0.773,otimesh
test00586,7400073.334,407355.896,0.676,otimesh
test00587,7400073.186,407356.245,0.657,otimesh
test00588,7400073.087,407356.660,0.628,otimesh
test00589,7400072.911,407356.962,0.551,otimesh
test00590,7400072.782,407357.304,0.523,otimesh
test00591,7400072.677,407357.693,0.456,otimesh
test00592,7400072.465,407358.113,0.346,otimesh
test00593,7400072.307,407358.524,0.316,otimesh
test00594,7400072.121,407358.913,0.294,otimesh
test00595,7400071.924,407359.244,0.239,otimesh
test00596,7400071.679,407359.697,0.213,otimesh
test00597,7400071.498,407359.940,0.258,otimesh
test00598,7400071.340,407360.159,0.216,otimesh
test00599,7400071.060,407360.349,0.108,otimesh
test00600,7400070.868,407360.612,0.083,otimesh
test00601,7400070.556,407360.735,0.030,otimesh
test00602,7400070.215,407360.638,0.082,otimesh
test00603,7400069.916,407360.351,0.184,otimesh
test00604,7400069.611,407359.985,0.240,otimesh
test00605,7400069.353,407359.762,0.241,otimesh
test00606,7400069.070,407359.570,0.291,otimesh
test00607,7400068.852,407359.109,0.319,otimesh
test00608,7400068.652,407358.697,0.410,otimesh
test00609,7400068.425,407358.322,0.493,otimesh
test00610,7400068.224,407357.895,0.511,otimesh
test00611,7400068.057,407357.496,0.594,otimesh
test00612,7400067.900,407357.201,0.653,otimesh
test00613,7400067.772,407356.908,0.706,otimesh
test00614,7400067.651,407356.634,0.808,otimesh
test00615,7400067.463,407356.420,0.823,otimesh
test00616,7400067.294,407356.224,0.907,otimesh
test00617,7400067.151,407355.998,1.012,otimesh
test00618,7400066.891,407355.734,1.088,otimesh
test00619,7400066.719,407355.441,1.217,otimesh
test00620,7400066.418,407355.170,1.359,otimesh
test00621,7400066.209,407355.016,1.428,otimesh
test00622,7400066.168,407354.619,1.629,otimesh
test00623,7400066.118,407354.242,1.695,otimesh
test00624,7400065.909,407354.084,1.731,otimesh
test00625,7400065.676,407353.918,1.797,otimesh
test00626,7400065.520,407353.469,1.872,otimesh
test00627,7400065.457,407353.083,1.934,otimesh
test00628,7400065.230,407352.774,2.056,otimesh
test00629,7400064.963,407352.693,2.005,otimesh
test00630,7400064.720,407352.883,1.999,otimesh
test00631,7400064.462,407352.890,1.974,otimesh
test00632,7400064.065,407352.895,1.944,otimesh
test00633,7400063.785,407352.933,1.873,otimesh
test00634,7400063.570,407353.114,1.816,otimesh
test00635,7400063.404,407353.349,1.728,otimesh
test00636,7400063.312,407353.588,1.749,otimesh
test00637,7400063.334,407353.982,1.716,otimesh
test00638,7400063.148,407354.281,1.618,otimesh
test00639,7400063.027,407354.625,1.551,otimesh
test00640,7400062.826,407354.913,1.413,otimesh
test00641,7400062.601,407355.064,1.418,otimesh
test00642,7400062.580,407355.326,1.273,otimesh
test00643,7400062.493,407355.580,1.097,otimesh
test00644,7400062.422,407355.930,1.158,otimesh
test00645,7400062.307,407356.235,1.121,otimesh
test00646,7400062.196,407356.489,1.017,otimesh
test00647,7400062.151,407356.749,0.785,otimesh
test00648,7400062.076,407357.051,0.739,otimesh
test00649,7400062.030,407357.372,0.653,otimesh
test00650,7400061.831,407357.712,0.553,otimesh
test00651,7400061.724,407358.063,0.608,otimesh
test00652,7400061.647,407358.412,0.553,otimesh
test00653,7400061.472,407358.761,0.466,otimesh
test00654,7400061.331,407359.048,0.468,otimesh
test00655,7400061.201,407359.315,0.512,otimesh
test00656,7400060.950,407359.554,0.362,otimesh
test00657,7400060.771,407359.820,0.272,otimesh
test00658,7400060.517,407359.982,0.242,otimesh
test00659,7400060.292,407360.154,0.193,otimesh
test00660,7400060.035,407360.264,0.143,otimesh
test00661,7400059.634,407360.181,0.190,otimesh
test00662,7400059.277,407360.023,0.291,otimesh
test00663,7400059.027,407359.839,0.297,otimesh
test00664,7400058.783,407359.652,0.365,otimesh
test00665,7400058.437,407359.311,0.430,otimesh
test00666,7400058.213,407359.024,0.429,otimesh
test00667,7400058.064,407358.798,0.523,otimesh
test00668,7400057.839,407358.543,0.582,otimesh
test00669,7400057.676,407358.352,0.672,otimesh
test00670,7400057.470,407358.008,0.687,otimesh
test00671,7400057.333,407357.727,0.747,otimesh
test00672,7400057.115,407357.365,0.821,otimesh
test00673,7400057.038,407357.059,0.908,otimesh
test00674,7400056.959,407356.789,0.893,otimesh
test00675,7400056.950,407356.530,1.096,otimesh
test00676,7400056.705,407356.390,1.171,otimesh
test00677,7400056.558,407356.061,1.352,otimesh
test00678,7400056.391,407355.712,1.532,otimesh
test00679,7400056.296,407355.466,1.595,otimesh
test00680,7400056.075,407355.305,1.706,otimesh
test00681,7400055.933,407355.047,1.687,otimesh
test00682,7400055.782,407354.710,1.648,otimesh
test00683,7400055.691,407354.548,1.630,otimesh
test00684,7400055.652,407354.835,1.697,otimesh
test00685,7400055.554,407355.084,1.753,otimesh
test00686,7400055.517,407355.397,1.570,otimesh
test00687,7400055.438,407355.669,1.637,otimesh
test00688,7400055.340,407355.971,1.510,otimesh
test00689,7400055.299,407356.223,1.453,otimesh
test00690,7400055.229,407356.509,1.302,otimesh
test00691,7400055.274,407356.885,1.154,otimesh
test00692,7400055.252,407357.233,1.148,otimesh
test00693,7400055.196,407357.529,0.972,otimesh
test00694,7400055.237,407357.798,0.814,otimesh
test00695,7400055.287,407358.214,0.737,otimesh
test00696,7400055.301,407358.507,0.652,otimesh
test00697,7400055.380,407358.854,0.609,otimesh
test00698,7400055.456,407359.246,0.525,otimesh
test00699,7400055.574,407359.538,0.473,otimesh
test00700,7400055.607,407359.878,0.407,otimesh
test00701,7400055.625,407360.217,0.348,otimesh
test00702,7400055.693,407360.570,0.290,otimesh
test00703,7400055.671,407360.906,0.214,otimesh
test00704,7400055.775,407361.234,0.151,otimesh
test00705,7400055.768,407361.505,0.170,otimesh
test00706,7400055.757,407361.914,0.061,otimesh
test00707,7400055.808,407362.166,0.079,otimesh
test00708,7400055.887,407362.403,0.083,otimesh
test00709,7400056.062,407362.774,0.099,otimesh
test00710,7400056.303,407363.136,0.047,otimesh
test00711,7400056.543,407363.421,-0.031,otimesh
test00712,7400056.729,407363.688,0.018,otimesh
test00713,7400056.916,407364.097,-0.032,otimesh
test00714,7400057.115,407364.399,-0.048,otimesh
test00715,7400057.354,407364.650,0.016,otimesh
test00716,7400057.645,407364.902,-0.053,otimesh
test00717,7400057.983,407365.086,-0.090,otimesh
test00718,7400058.360,407365.213,-0.014,otimesh
test00719,7400058.757,407365.344,-0.032,otimesh
test00720,7400059.103,407365.397,-0.059,otimesh
test00721,7400059.399,407365.466,-0.047,otimesh
test00722,7400059.698,407365.647,-0.084,otimesh
test00723,7400059.961,407365.677,-0.093,otimesh
test00724,7400060.341,407365.754,-0.096,otimesh
test00725,7400060.622,407365.829,-0.091,otimesh
test00726,7400060.898,407365.804,-0.074,otimesh
test00727,7400061.186,407365.892,-0.102,otimesh
test00728,7400061.521,407365.873,-0.059,otimesh
test00729,7400061.781,407365.787,-0.061,otimesh
test00730,7400062.113,407365.959,-0.052,otimesh
test00731,7400062.358,407366.023,-0.086,otimesh
test00732,7400062.649,407366.035,-0.088,otimesh
test00733,7400062.875,407366.141,-0.108,otimesh
test00734,7400063.150,407366.234,-0.112,otimesh
test00735,7400063.509,407366.363,-0.061,otimesh
test00736,7400063.821,407366.529,-0.092,otimesh
test00737,7400064.125,407366.691,-0.107,otimesh
test00738,7400064.452,407366.817,-0.077,otimesh
test00739,7400064.764,407366.974,-0.114,otimesh
test00740,7400065.032,407367.108,-0.091,otimesh
test00741,7400065.289,407367.171,-0.099,otimesh
test00742,7400065.581,407367.335,-0.100,otimesh
test00743,7400065.789,407367.476,-0.103,otimesh
test00744,7400066.039,407367.557,-0.098,otimesh
test00745,7400066.319,407367.698,-0.107,otimesh
test00746,7400066.587,407367.835,-0.095,otimesh
test00747,7400066.913,407367.840,-0.097,otimesh
test00748,7400067.160,407367.882,-0.058,otimesh
test00749,7400067.299,407368.120,-0.102,otimesh
test00750,7400067.555,407368.283,-0.047,otimesh
test00751,7400067.809,407368.201,-0.037,otimesh
test00752,7400068.220,407368.274,-0.090,otimesh
test00753,7400068.520,407368.341,-0.068,otimesh
test00754,7400068.845,407368.277,-0.049,otimesh
test00755,7400069.182,407368.333,-0.088,otimesh
test00756,7400069.571,407368.413,-0.046,otimesh
test00757,7400069.977,407368.388,-0.031,otimesh
test00758,7400070.327,407368.480,-0.044,otimesh
test00759,7400070.689,407368.556,0.013,otimesh
test00760,7400071.087,407368.572,-0.007,otimesh
test00761,7400071.394,407368.620,0.014,otimesh
test00762,7400071.686,407368.720,0.068,otimesh
test00763,7400072.115,407368.769,0.056,otimesh
test00764,7400072.463,407368.917,0.061,otimesh
test00765,7400072.784,407369.062,0.054,otimesh
test00766,7400073.140,407369.161,-0.019,otimesh
test00767,7400073.497,407369.261,-0.071,otimesh
test00768,7400073.889,407369.401,-0.117,otimesh
test00769,7400074.314,407369.482,-0.162,otimesh
test00770,7400074.675,407369.599,-0.150,otimesh
test00771,7400075.034,407369.738,-0.167,otimesh
test00772,7400075.364,407369.789,-0.324,otimesh
test00773,7400075.718,407369.859,-0.336,otimesh
test00774,7400076.207,407369.943,-0.364,otimesh
test00775,7400076.505,407369.982,-0.347,otimesh
test00776,7400076.889,407369.993,-0.311,otimesh
test00777,7400077.303,407370.039,-0.349,otimesh
test00778,7400077.713,407370.061,-0.307,otimesh
test00779,7400078.101,407370.065,-0.243,otimesh
test00780,7400078.524,407370.124,-0.306,otimesh
test00781,7400078.971,407370.100,-0.343,otimesh
test00782,7400079.419,407370.075,-0.327,otimesh
test00783,7400079.903,407370.120,-0.335,otimesh
test00784,7400080.350,407370.069,-0.359,otimesh
test00785,7400080.769,407370.006,-0.352,otimesh
test00786,7400081.208,407369.951,-0.305,otimesh
test00787,7400081.637,407369.889,-0.373,otimesh
test00788,7400082.090,407369.861,-0.379,otimesh
test00789,7400082.551,407369.886,-0.369,otimesh
test00790,7400082.960,407369.814,-0.404,otimesh
test00791,7400083.335,407369.766,-0.382,otimesh
test00792,7400083.723,407369.680,-0.350,otimesh
test00793,7400084.081,407369.564,-0.371,otimesh
test00794,7400084.451,407369.485,-0.394,otimesh
test00795,7400084.901,407369.423,-0.349,otimesh
test00796,7400085.319,407369.339,-0.335,otimesh
test00797,7400085.722,407369.326,-0.358,otimesh
test00798,7400086.101,407369.276,-0.345,otimesh
test00799,7400086.480,407369.171,-0.306,otimesh
test00800,7400086.903,407369.155,-0.352,otimesh
test00801,7400087.320,407369.078,-0.327,otimesh
test00802,7400087.726,407368.993,-0.291,otimesh
test00803,7400088.181,407368.992,-0.317,otimesh
test00804,7400088.538,407368.990,-0.328,otimesh
test00805,7400088.893,407369.036,-0.301,otimesh
test00806,7400089.296,407369.053,-0.281,otimesh
test00807,7400089.711,407368.979,-0.313,otimesh
test00808,7400089.986,407368.946,-0.249,otimesh
test00809,7400090.381,407368.958,-0.293,otimesh
test00810,7400090.785,407368.965,-0.305,otimesh
test00811,7400091.192,407368.955,-0.299,otimesh
test00812,7400091.609,407368.988,-0.314,otimesh
test00813,7400091.979,407368.971,-0.345,otimesh
test00814,7400092.338,407368.917,-0.282,otimesh
test00815,7400092.768,407368.926,-0.342,otimesh
test00816,7400093.209,407368.866,-0.323,otimesh
test00817,7400093.454,407368.807,-0.297,otimesh
test00818,7400093.905,407368.743,-0.290,otimesh
test00819,7400094.383,407368.647,-0.255,otimesh
test00820,7400094.783,407368.534,-0.274,otimesh
test00821,7400095.138,407368.473,-0.274,otimesh
test00822,7400095.542,407368.472,-0.255,otimesh
test00823,7400095.888,407368.350,-0.282,otimesh
test00824,7400096.232,407368.289,-0.235,otimesh
test00825,7400096.662,407368.244,-0.250,otimesh
test00826,7400097.027,407368.141,-0.241,otimesh
test00827,7400097.358,407368.125,-0.266,otimesh
test00828,7400097.789,407368.138,-0.228,otimesh
test00829,7400098.200,407368.072,-0.316,otimesh
test00830,7400098.654,407368.040,-0.283,otimesh
test00831,7400098.912,407368.064,-0.289,otimesh
test00832,7400099.374,407368.035,-0.255,otimesh
test00833,7400099.617,407367.968,-0.243,otimesh
test00834,7400100.077,407367.903,-0.244,otimesh
test00835,7400100.337,407367.892,-0.249,otimesh
test00836,7400100.806,407367.817,-0.258,otimesh
test00837,7400101.224,407367.744,-0.195,otimesh
test00838,7400101.667,407367.696,-0.231,otimesh
test00839,7400102.115,407367.612,-0.236,otimesh
test00840,7400102.582,407367.520,-0.198,otimesh
test00841,7400102.913,407367.486,-0.181,otimesh
test00842,7400103.357,407367.423,-0.192,otimesh
test00843,7400103.693,407367.310,-0.142,otimesh
test00844,7400104.097,407367.224,-0.147,otimesh
test00845,7400104.496,407367.119,-0.221,otimesh
test00846,7400104.875,407367.069,-0.190,otimesh
test00847,7400105.348,407367.112,-0.188,otimesh
test00848,7400105.778,407367.098,-0.238,otimesh
test00849,7400106.185,407367.155,-0.238,otimesh
test00850,7400106.634,407367.258,-0.198,otimesh
test00851,7400107.072,407367.331,-0.209,otimesh
test00852,7400107.464,407367.439,-0.230,otimesh
test00853,7400107.877,407367.559,-0.185,otimesh
test00854,7400108.314,407367.625,-0.225,otimesh
test00855,7400108.761,407367.716,-0.245,otimesh
test00856,7400109.191,407367.790,-0.191,otimesh
test00857,7400109.633,407367.792,-0.211,otimesh
test00858,7400110.046,407367.822,-0.247,otimesh
test00859,7400110.496,407367.825,-0.252,otimesh
test00860,7400110.937,407367.757,-0.279,otimesh
test00861,7400111.461,407367.743,-0.325,otimesh
test00862,7400111.875,407367.680,-0.313,otimesh
test00863,7400112.273,407367.578,-0.293,otimesh
test00864,7400112.799,407367.582,-0.275,otimesh
test00865,7400113.217,407367.525,-0.301,otimesh
test00866,7400113.627,407367.443,-0.258,otimesh
test00867,7400114.036,407367.379,-0.293,otimesh
test00868,7400114.395,407367.348,-0.287,otimesh
test00869,7400114.739,407367.374,-0.289,otimesh
test00870,7400115.102,407367.574,-0.361,otimesh
test00871,7400115.514,407367.606,-0.383,otimesh
test00872,7400115.924,407367.521,-0.335,otimesh
test00873,7400116.293,407367.563,-0.346,otimesh
test00874,7400116.645,407367.469,-0.383,otimesh
test00875,7400117.010,407367.365,-0.334,otimesh
test00876,7400117.583,407367.447,-0.301,otimesh
test00877,7400117.828,407367.394,-0.326,otimesh
test00878,7400118.147,407367.256,-0.227,otimesh
test00879,7400118.514,407367.251,-0.302,otimesh
test00880,7400118.859,407367.210,-0.274,otimesh
test00881,7400119.248,407367.068,-0.292,otimesh
test00882,7400119.649,407367.051,-0.328,otimesh
test00883,7400120.075,407367.034,-0.294,otimesh
test00884,7400120.443,407366.900,-0.278,otimesh
test00885,7400120.850,407366.866,-0.324,otimesh
test00886,7400121.265,407366.832,-0.291,otimesh
test00887,7400121.667,407366.794,-0.250,otimesh
test00888,7400122.033,407366.874,-0.302,otimesh
test00889,7400122.393,407366.917,-0.332,otimesh
test00890,7400122.818,407366.936,-0.271,otimesh
test00891,7400123.297,407367.142,-0.248,otimesh
test00892,7400123.727,407367.204,-0.258,otimesh
test00893,7400124.096,407367.173,-0.201,otimesh
test00894,7400124.531,407367.247,-0.239,otimesh
test00895,7400124.907,407367.252,-0.215,otimesh
test00896,7400125.287,407367.188,-0.183,otimesh
test00897,7400125.683,407367.220,-0.241,otimesh
test00898,7400126.078,407367.207,-0.246,otimesh
test00899,7400126.460,407367.163,-0.238,otimesh
test00900,7400126.861,407367.161,-0.279,otimesh
test00901,7400127.275,407367.131,-0.271,otimesh
test00902,7400127.710,407367.082,-0.250,otimesh
test00903,7400128.135,407367.107,-0.271,otimesh
test00904,7400128.543,407367.074,-0.284,otimesh
test00905,7400128.950,407367.052,-0.257,otimesh
test00906,7400129.399,407367.150,-0.264,otimesh
test00907,7400129.765,407367.167,-0.192,otimesh
test00908,7400130.126,407367.198,-0.168,otimesh
test00909,7400130.540,407367.319,-0.230,otimesh
test00910,7400130.920,407367.381,-0.245,otimesh
test00911,7400131.390,407367.449,-0.208,otimesh
test00912,7400131.662,407367.530,-0.203,otimesh
test00913,7400132.006,407367.601,-0.222,otimesh
test00914,7400132.437,407367.585,-0.241,otimesh
test00915,7400132.692,407367.546,-0.174,otimesh
test00916,7400133.051,407367.562,-0.206,otimesh
test00917,7400133.387,407367.567,-0.201,otimesh
test00918,7400133.673,407367.556,-0.168,otimesh
test00919,7400134.025,407367.533,-0.220,otimesh
test00920,7400134.447,407367.419,-0.223,otimesh
test00921,7400134.837,407367.282,-0.176,otimesh
test00922,7400135.234,407367.199,-0.205,otimesh
test00923,7400135.635,407367.069,-0.269,otimesh
test00924,7400135.995,407367.052,-0.263,otimesh
test00925,7400136.477,407367.162,-0.220,otimesh
test00926,7400136.929,407367.104,-0.296,otimesh
test00927,7400137.413,407367.102,-0.255,otimesh
test00928,7400137.682,407367.129,-0.243,otimesh
test00929,7400138.102,407367.045,-0.229,otimesh
test00930,7400138.537,407366.914,-0.169,otimesh
test00931,7400139.009,407366.872,-0.197,otimesh
test00932,7400139.378,407366.747,-0.242,otimesh
test00933,7400139.770,407366.533,-0.209,otimesh
test00934,7400140.244,407366.371,-0.215,otimesh
test00935,7400140.565,407366.158,-0.237,otimesh
test00936,7400140.883,407366.017,-0.202,otimesh
test00937,7400141.251,407365.938,-0.200,otimesh
test00938,7400141.560,407365.776,-0.258,otimesh
test00939,7400141.866,407365.631,-0.236,otimesh
test00940,7400142.327,407365.591,-0.265,otimesh
test00941,7400142.687,407365.482,-0.272,otimesh
test00942,7400143.041,407365.325,-0.250,otimesh
test00943,7400143.523,407365.299,-0.292,otimesh
test00944,7400143.923,407365.199,-0.298,otimesh
test00945,7400144.261,407365.092,-0.263,otimesh
test00946,7400144.677,407365.080,-0.274,otimesh
test00947,7400145.016,407364.979,-0.333,otimesh
test00948,7400145.420,407364.794,-0.258,otimesh
test00949,7400145.839,407364.717,-0.329,otimesh
test00950,7400146.182,407364.614,-0.269,otimesh
test00951,7400146.543,407364.433,-0.288,otimesh
test00952,7400146.943,407364.329,-0.310,otimesh
test00953,7400147.330,407364.153,-0.262,otimesh
test00954,7400147.691,407363.926,-0.278,otimesh
test00955,7400148.060,407363.781,-0.286,otimesh
test00956,7400148.304,407363.710,-0.272,otimesh
test00957,7400148.704,407363.474,-0.302,otimesh
test00958,7400149.006,407363.278,-0.237,otimesh
test00959,7400149.425,407363.184,-0.237,otimesh
test00960,7400149.797,407363.027,-0.296,otimesh
test00961,7400150.210,407362.889,-0.255,otimesh
test00962,7400150.631,407362.839,-0.267,otimesh
test00963,7400150.984,407362.671,-0.295,otimesh
test00964,7400151.380,407362.529,-0.244,otimesh
test00965,7400151.767,407362.419,-0.247,otimesh
test00966,7400152.032,407362.174,-0.310,otimesh
test00967,7400152.366,407362.005,-0.308,otimesh
test00968,7400152.810,407361.884,-0.296,otimesh
test00969,7400153.146,407361.622,-0.341,otimesh
test00970,7400153.540,407361.453,-0.316,otimesh
test00971,7400153.964,407361.331,-0.290,otimesh
test00972,7400154.333,407361.130,-0.291,otimesh
test00973,7400154.759,407360.968,-0.281,otimesh
test00974,7400155.155,407360.848,-0.264,otimesh
test00975,7400155.359,407360.668,-0.302,otimesh
test00976,7400155.600,407360.390,-0.268,otimesh
test00977,7400156.003,407360.129,-0.296,otimesh
test00978,7400156.355,407359.858,-0.328,otimesh
test00979,7400156.712,407359.606,-0.292,otimesh
test00980,7400157.100,407359.459,-0.298,otimesh
test00981,7400157.382,407359.235,-0.328,otimesh
test00982,7400157.635,407359.010,-0.346,otimesh
test00983,7400157.962,407358.750,-0.388,otimesh
test00984,7400158.232,407358.382,-0.372,otimesh
test00985,7400158.382,407358.160,-0.308,otimesh
test00986,7400158.629,407357.974,-0.343,otimesh
test00987,7400158.832,407357.674,-0.339,otimesh
test00988,7400158.995,407357.351,-0.307,otimesh
test00989,7400159.240,407357.085,-0.298,otimesh
test00990,7400159.453,407356.805,-0.313,otimesh
test00991,7400159.700,407356.525,-0.291,otimesh
test00992,7400159.979,407356.336,-0.370,otimesh
test00993,7400160.216,407356.085,-0.371,otimesh
test00994,7400160.350,407355.702,-0.419,otimesh
test00995,7400160.670,407355.367,-0.448,otimesh
test00996,7400160.891,407354.982,-0.407,otimesh
test00997,7400161.068,407354.483,-0.353,otimesh
test00998,7400161.249,407354.119,-0.343,otimesh
test00999,7400161.356,407353.801,-0.335,otimesh
test01000,7400161.411,407353.514,-0.298,otimesh
test01001,7400161.513,407353.171,-0.316,otimesh
test01002,7400161.605,407352.860,-0.298,otimesh
test01003,7400161.572,407352.552,-0.285,otimesh
test01004,7400161.688,407352.275,-0.310,otimesh
test01005,7400161.814,407352.039,-0.360,otimesh
